Date,Price,Open,High,Low,Volume,Change(%)
19 Feb 2015,8895.3,8883.05,8913.45,8794.45,219867400,0.30%
18 Feb 2015,8869.1,8811.55,8894.3,8808.9,152152801,0.68%
16 Feb 2015,8809.35,8831.4,8870.1,8793.4,140637331,0.04%
13 Feb 2015,8805.5,8741.5,8822.1,8729.65,228807812,1.08%
12 Feb 2015,8711.55,8676.95,8732.55,8599.25,163681352,0.98%
11 Feb 2015,8627.4,8603.3,8651.95,8593.65,166560867,0.72%
10 Feb 2015,8565.55,8478.1,8646.25,8470.5,202294693,0.46%
09 Feb 2015,8526.35,8584.4,8605.55,8516.35,151329604,-1.56%
06 Feb 2015,8661.05,8696.85,8726.2,8645.55,176554075,-0.58%
05 Feb 2015,8711.7,8733.1,8838.45,8683.65,179008853,-0.14%
04 Feb 2015,8723.7,8789.15,8792.85,8704.4,201252375,-0.38%
03 Feb 2015,8756.55,8823.15,8837.3,8726.65,208672175,-0.46%
02 Feb 2015,8797.4,8802.5,8840.8,8751.1,216556534,-0.13%
30 Jan 2015,8808.9,8996.6,8996.6,8775.1,275587957,-1.60%
29 Jan 2015,8952.35,8901.5,8966.65,8861.25,264245843,0.43%
28 Jan 2015,8914.3,8902.75,8985.05,8874.05,190805926,0.04%
27 Jan 2015,8910.5,8871.35,8925.05,8825.45,192010521,0.85%
23 Jan 2015,8835.6,8827.95,8866.4,8795.4,197124706,0.85%
22 Jan 2015,8761.4,8745.85,8774.15,8727,180912372,0.37%
21 Jan 2015,8729.5,8719.65,8741.85,8689.6,191651012,0.39%
20 Jan 2015,8695.6,8575.1,8707.9,8574.5,158713840,1.69%
19 Jan 2015,8550.7,8550.05,8570.95,8531.5,129346422,0.43%
16 Jan 2015,8513.8,8504.05,8530.75,8452.25,181365905,0.23%
15 Jan 2015,8494.15,8424.5,8527.1,8380.55,232138802,2.62%
14 Jan 2015,8277.55,8307.25,8326.45,8236.65,150621631,-0.26%
13 Jan 2015,8299.4,8346.15,8356.65,8267.9,129561892,-0.28%
12 Jan 2015,8323,8291.35,8332.6,8245.6,103153908,0.46%
09 Jan 2015,8284.5,8285.45,8303.3,8190.8,152612528,0.61%
08 Jan 2015,8234.6,8191.4,8243.5,8167.3,143802802,1.64%
07 Jan 2015,8102.1,8118.65,8151.2,8065.45,164075424,-0.31%
06 Jan 2015,8127.35,8325.3,8327.85,8111.35,172799618,-3.00%
05 Jan 2015,8378.4,8407.95,8445.6,8363.9,118160545,-0.20%
02 Jan 2015,8395.45,8288.7,8410.6,8288.7,101887024,1.35%
01 Jan 2015,8284,8272.8,8294.7,8248.75,56560411,0.02%
31 Dec 2014,8282.7,8243.9,8291,8243.75,84532600,0.42%
30 Dec 2014,8248.25,8260.3,8268.25,8220.55,77695770,0.02%
29 Dec 2014,8246.3,8214.7,8279.15,8214.7,82086035,0.56%
26 Dec 2014,8200.7,8204.8,8234.55,8147.95,75528707,0.33%
24 Dec 2014,8174.1,8272.05,8286.4,8155.25,221905876,-1.12%
23 Dec 2014,8267,8324.6,8364.75,8252.85,132190368,-0.68%
22 Dec 2014,8324,8255,8330.95,8228.2,139159658,1.20%
19 Dec 2014,8225.2,8230.45,8263.45,8208.6,174796496,0.81%
18 Dec 2014,8159.3,8138.9,8174.3,8084.9,162112021,1.61%
17 Dec 2014,8029.8,8041.2,8082,7961.35,216216145,-0.47%
16 Dec 2014,8067.6,8172.6,8189.35,8052.6,197337631,-1.85%
15 Dec 2014,8219.6,8160.75,8242.4,8152.5,137140608,-0.05%
12 Dec 2014,8224.1,8302,8321.9,8216.3,138080911,-0.83%
11 Dec 2014,8292.9,8338.85,8348.3,8272.4,133862999,-0.75%
10 Dec 2014,8355.65,8318.05,8376.8,8317,136656345,0.18%
09 Dec 2014,8340.7,8439.3,8444.5,8330.5,146266705,-1.16%
08 Dec 2014,8438.25,8538.65,8546.35,8432.25,163819529,-1.17%
05 Dec 2014,8538.3,8584.25,8588.35,8523.9,143345553,-0.30%
04 Dec 2014,8564.4,8582.4,8626.95,8526.4,143477230,0.31%
03 Dec 2014,8537.65,8528.7,8546.95,8508.35,153199341,0.15%
02 Dec 2014,8524.7,8535.45,8560.2,8504.65,137386984,-0.36%
01 Dec 2014,8555.9,8605.1,8623,8545.15,151990638,-0.38%
28 Nov 2014,8588.25,8516.8,8617,8516.25,197214619,1.11%
27 Nov 2014,8494.2,8477.8,8506.75,8456.35,194298604,0.22%
26 Nov 2014,8475.75,8450.3,8500.3,8438.65,151922494,0.15%
25 Nov 2014,8463.1,8530.8,8535.35,8429.45,271914173,-0.79%
24 Nov 2014,8530.15,8490.95,8534.65,8490.8,140657508,0.62%
21 Nov 2014,8477.35,8408.2,8489.8,8398.6,137015453,0.90%
20 Nov 2014,8401.9,8406.5,8410.85,8353.15,122775989,0.23%
19 Nov 2014,8382.3,8440.65,8455.65,8360.5,125399132,-0.52%
18 Nov 2014,8425.9,8441.25,8454.5,8407.25,134678948,-0.06%
17 Nov 2014,8430.75,8378.4,8438.1,8349.1,113879138,0.49%
14 Nov 2014,8389.9,8360.7,8400.65,8346.8,146768580,0.38%
13 Nov 2014,8357.85,8405.25,8408,8320.35,127361048,-0.30%
12 Nov 2014,8383.3,8378.9,8415.05,8370.5,125243330,0.25%
11 Nov 2014,8362.65,8354.1,8378.7,8321.85,122010840,0.22%
10 Nov 2014,8344.25,8337.8,8383.05,8304.45,130749013,0.09%
07 Nov 2014,8337,8331.85,8360.35,8290.25,153433693,-0.02%
05 Nov 2014,8338.3,8351.25,8365.55,8323.5,161614922,0.17%
03 Nov 2014,8324.15,8348.15,8350.6,8297.65,141090166,0.02%
31 Oct 2014,8322.2,8200.8,8330.75,8198.05,176165086,1.87%
30 Oct 2014,8169.2,8085.2,8181.55,8085.2,205666559,0.97%
29 Oct 2014,8090.45,8077.05,8097.95,8052.25,148313096,0.78%
28 Oct 2014,8027.6,8002.4,8037.8,7995.05,124058566,0.45%
27 Oct 2014,7991.7,8064.35,8064.4,7985.65,132824881,-0.29%
23 Oct 2014,8014.55,8027.7,8031.75,8008.85,19640498,0.23%
22 Oct 2014,7995.9,7997.8,8005,7974.55,151104463,0.86%
21 Oct 2014,7927.75,7906.15,7936.6,7874.35,163403385,0.61%
20 Oct 2014,7879.4,7896.95,7905.95,7856.95,176171562,1.28%
17 Oct 2014,7779.7,7733.75,7819.2,7723.85,177623196,0.41%
16 Oct 2014,7748.2,7837.3,7893.9,7729.65,213529479,-1.47%
14 Oct 2014,7864,7923.25,7928,7825.45,225472732,-0.26%
13 Oct 2014,7884.25,7831,7901.15,7796,118781369,0.31%
10 Oct 2014,7859.95,7911,7924.05,7848.45,142926893,-1.26%
09 Oct 2014,7960.55,7886.5,7972.35,7886.5,123767811,1.50%
08 Oct 2014,7842.7,7828.75,7869.9,7815.75,135914083,-0.12%
07 Oct 2014,7852.4,7897.4,7943.05,7842.7,148199508,-1.17%
01 Oct 2014,7945.55,7960.5,7977.5,7936.7,112997913,-0.24%
30 Sep 2014,7964.8,7948.8,8030.9,7923.85,141142071,0.07%
29 Sep 2014,7958.9,7978.45,7991.75,7934.7,97267975,-0.12%
26 Sep 2014,7968.85,7885.85,7993.3,7841.8,147835866,0.72%
25 Sep 2014,7911.85,8003.3,8019.3,7877.35,231899016,-1.13%
24 Sep 2014,8002.4,8015.55,8042.05,7950.05,182208501,-0.19%
23 Sep 2014,8017.55,8144.4,8159.75,8008.1,140780912,-1.58%
22 Sep 2014,8146.3,8084.45,8159.9,8064.8,105507265,0.31%
19 Sep 2014,8121.45,8129.4,8160.9,8105.35,161284509,0.08%
18 Sep 2014,8114.75,7950.65,8120.85,7939.7,116930309,1.75%
17 Sep 2014,7975.5,7971.5,7990.65,7936.95,123722390,0.54%
16 Sep 2014,7932.9,8036.6,8044.9,7925.15,127952551,-1.36%
15 Sep 2014,8042,8070.35,8077.3,8030,96502556,-0.78%
12 Sep 2014,8105.5,8087.05,8114.3,8071.6,111444349,0.24%
11 Sep 2014,8085.7,8115.15,8127.95,8057.3,122818159,-0.10%
10 Sep 2014,8094.1,8135.55,8135.75,8082.1,107064326,-0.72%
09 Sep 2014,8152.95,8161.9,8174.55,8126.5,104740540,-0.26%
08 Sep 2014,8173.9,8132.95,8180.2,8126.15,120694390,1.08%
05 Sep 2014,8086.85,8099.9,8122.7,8049.85,125981094,-0.11%
04 Sep 2014,8095.95,8114.2,8114.8,8060.9,141280504,-0.23%
03 Sep 2014,8114.6,8110.85,8141.9,8092.25,150726992,0.39%
02 Sep 2014,8083.05,8038.6,8101.95,8036.55,134897503,0.69%
01 Sep 2014,8027.7,7990.35,8035,7984,139328061,0.92%
28 Aug 2014,7954.35,7942.25,7967.8,7939.2,189698796,0.23%
27 Aug 2014,7936.05,7933.9,7946.85,7916.55,119961224,0.40%
26 Aug 2014,7904.75,7874.5,7915.45,7862.45,142829732,-0.02%
25 Aug 2014,7906.3,7931.75,7968.25,7897.95,118465594,-0.09%
22 Aug 2014,7913.2,7904.55,7929.05,7900.05,104074858,0.28%
21 Aug 2014,7891.1,7875.35,7919.65,7855.95,115221672,0.20%
20 Aug 2014,7875.3,7915.8,7922.7,7864.05,117321408,-0.28%
19 Aug 2014,7897.5,7901,7918.55,7881.15,140615189,0.30%
18 Aug 2014,7874.25,7785.25,7880.5,7779.2,126742201,1.06%
14 Aug 2014,7791.7,7756.15,7796.7,7739.1,127328105,0.67%
13 Aug 2014,7739.55,7717.3,7757.1,7695.7,154083920,0.16%
12 Aug 2014,7727.05,7688.8,7735.75,7654.8,120611660,1.33%
11 Aug 2014,7625.95,7619.85,7635.55,7598.6,106972573,0.76%
08 Aug 2014,7568.55,7588.7,7592.45,7540.1,118429659,-1.06%
07 Aug 2014,7649.25,7651.15,7708.95,7630.4,116792296,-0.30%
06 Aug 2014,7672.05,7726.15,7740.95,7658.95,116361342,-0.96%
05 Aug 2014,7746.55,7706.65,7752.45,7638.05,128238762,0.82%
04 Aug 2014,7683.65,7639.55,7694.8,7622.05,137040004,1.07%
01 Aug 2014,7602.6,7662.5,7716.7,7593.9,181070405,-1.54%
31 Jul 2014,7721.3,7784.65,7791.85,7711.15,208857257,-0.90%
30 Jul 2014,7791.4,7746.2,7798.7,7707.6,178110084,0.55%
28 Jul 2014,7748.7,7792.9,7799.9,7722.65,116534670,-0.54%
25 Jul 2014,7790.45,7828.2,7840.95,7748.6,153936037,-0.51%
24 Jul 2014,7830.6,7796.25,7835.65,7771.65,117608370,0.45%
23 Jul 2014,7795.75,7794.9,7809.2,7752.9,122119113,0.36%
22 Jul 2014,7767.85,7708.2,7773.85,7704.8,120081148,1.09%
21 Jul 2014,7684.2,7701.65,7722.1,7674,105401279,0.26%
18 Jul 2014,7663.9,7630.25,7685,7595.5,134603073,0.31%
17 Jul 2014,7640.45,7612.7,7655.65,7612.7,141612002,0.21%
16 Jul 2014,7624.4,7564.15,7640.1,7532.45,167973291,1.30%
15 Jul 2014,7526.65,7491.3,7534.9,7459.15,122068670,0.97%
14 Jul 2014,7454.15,7469,7478.45,7422.15,135231220,-0.07%
11 Jul 2014,7459.6,7584.1,7625.85,7447.2,187592951,-1.43%
10 Jul 2014,7567.75,7589.5,7731.05,7479.05,258385778,-0.23%
09 Jul 2014,7585,7637.95,7650.1,7551.65,168348843,-0.50%
08 Jul 2014,7623.2,7804.05,7808.85,7595.9,180646306,-2.11%
07 Jul 2014,7787.15,7780.4,7792,7755.1,173926355,0.46%
04 Jul 2014,7751.6,7718.1,7758,7661.3,113070488,0.48%
03 Jul 2014,7714.8,7734.35,7754.65,7706.8,133755275,-0.13%
02 Jul 2014,7725.15,7683.05,7732.4,7677.3,136324329,1.18%
01 Jul 2014,7634.7,7629,7649.5,7618.15,139431498,0.31%
30 Jun 2014,7611.35,7534.05,7623.65,7531.6,152303166,1.37%
27 Jun 2014,7508.8,7514.2,7538.75,7482.3,126673395,0.21%
26 Jun 2014,7493.2,7554.1,7570.2,7481.3,171676960,-1.00%
25 Jun 2014,7569.25,7588.55,7589.25,7557.05,114968325,-0.14%
24 Jun 2014,7580.2,7515.2,7593.35,7515.2,137002483,1.16%
23 Jun 2014,7493.35,7514,7534.8,7441.6,127404790,-0.24%
20 Jun 2014,7511.45,7543.3,7560.55,7497.3,124132217,-0.39%
19 Jun 2014,7540.7,7580.05,7606.45,7502.55,148852437,-0.23%
18 Jun 2014,7558.2,7636.05,7663,7515.5,165078941,-0.96%
17 Jun 2014,7631.7,7525.05,7637.6,7509.25,157961787,1.30%
16 Jun 2014,7533.55,7534.8,7548.6,7487.55,155377979,-0.11%
13 Jun 2014,7542.1,7668.2,7678.5,7525.35,174522339,-1.41%
12 Jun 2014,7649.9,7641.3,7658,7593.8,148207144,0.30%
11 Jun 2014,7626.85,7672.4,7700.05,7589.05,186182446,-0.39%
10 Jun 2014,7656.4,7679.05,7683.2,7579.3,188669182,0.02%
09 Jun 2014,7654.6,7621.65,7673.7,7580.25,231879926,0.94%
06 Jun 2014,7583.4,7521.5,7592.7,7497.65,248397596,1.46%
05 Jun 2014,7474.1,7399.75,7484.7,7360.5,250660653,0.97%
04 Jun 2014,7402.25,7417.55,7433.3,7391.35,204592241,-0.18%
03 Jun 2014,7415.85,7375.35,7424.95,7342.15,234680218,0.72%
02 Jun 2014,7362.5,7264.05,7368.6,7239.5,169891181,1.83%
30 May 2014,7229.95,7254.85,7272.5,7118.45,312152571,-0.08%
29 May 2014,7235.65,7316.6,7325.4,7224.4,241115398,-1.28%
28 May 2014,7329.65,7324.95,7344.75,7302.6,175595609,0.16%
27 May 2014,7318,7363.1,7372.95,7274.75,168599276,-0.56%
26 May 2014,7359.05,7428.75,7504,7269.05,273236339,-0.11%
23 May 2014,7367.1,7306.5,7381,7293.9,259638086,1.25%
22 May 2014,7276.4,7289.95,7319.55,7258.15,240943899,0.32%
21 May 2014,7252.9,7274.85,7287.15,7206.7,203137825,-0.31%
20 May 2014,7275.5,7309.95,7353.65,7247.7,255333095,0.16%
19 May 2014,7263.55,7276.85,7291.1,7193.55,316246557,0.84%
16 May 2014,7203,7270.2,7563.5,7130.65,393156741,1.12%
15 May 2014,7123.15,7111.3,7152.55,7082.55,186848485,0.20%
14 May 2014,7108.75,7112,7142.25,7080.9,177204155,0.00%
13 May 2014,7108.75,7080,7172.35,7067.15,232221733,1.35%
12 May 2014,7014.25,6863.4,7020.05,6862.9,157725090,2.27%
09 May 2014,6858.8,6654.15,6871.35,6652.15,166442779,2.99%
08 May 2014,6659.85,6669.9,6688.4,6638.55,101549745,0.11%
07 May 2014,6652.55,6708.6,6718.75,6642.9,114099791,-0.93%
06 May 2014,6715.3,6719.25,6743.45,6701.9,88291413,0.24%
05 May 2014,6699.35,6681.65,6741.05,6680.45,104989653,0.07%
02 May 2014,6694.8,6709.95,6737.65,6689.5,114275323,-0.02%
30 Apr 2014,6696.4,6724.95,6780.15,6656.8,161106871,-0.28%
29 Apr 2014,6715.25,6769,6779.7,6708.65,115511531,-0.68%
28 Apr 2014,6761.25,6778.55,6786.25,6750.3,118162668,-0.32%
25 Apr 2014,6782.75,6855.8,6869.85,6772.85,154320793,-0.85%
23 Apr 2014,6840.8,6823.25,6861.6,6820.75,182972972,0.37%
22 Apr 2014,6815.35,6822.9,6838,6806.25,114693049,-0.03%
21 Apr 2014,6817.65,6789.25,6825.45,6786.9,111840313,0.56%
17 Apr 2014,6779.4,6695.45,6783.05,6684.4,131488368,1.56%
16 Apr 2014,6675.3,6727.25,6748.65,6665.15,119768833,-0.86%
15 Apr 2014,6733.1,6792.7,6813.4,6711.75,123197822,-0.64%
11 Apr 2014,6776.3,6758.35,6789.35,6743.15,140734579,-0.30%
10 Apr 2014,6796.4,6803.05,6819.05,6777.3,191125947,0.00%
09 Apr 2014,6796.2,6722,6808.7,6705.1,169794626,1.51%
07 Apr 2014,6695.05,6694.25,6725.15,6650.4,133947319,0.01%
04 Apr 2014,6694.35,6741.85,6741.85,6685.15,155127592,-0.62%
03 Apr 2014,6736.1,6772.05,6776.75,6696.9,197546648,-0.24%
02 Apr 2014,6752.55,6757.6,6763.5,6723.6,173335875,0.47%
01 Apr 2014,6721.05,6729.5,6732.25,6675.45,147136671,0.25%
31 Mar 2014,6704.2,6723.15,6730.05,6662.4,177579421,0.12%
28 Mar 2014,6695.9,6673.05,6702.6,6643.8,134114378,0.82%
27 Mar 2014,6641.75,6613.1,6673.95,6599.5,312383468,0.61%
26 Mar 2014,6601.4,6615.65,6627.45,6580.6,186570474,0.18%
25 Mar 2014,6589.75,6550.1,6595.55,6544.85,168125064,0.09%
24 Mar 2014,6583.5,6510.5,6591.5,6510.5,158395722,1.36%
22 Mar 2014,6494.9,6497.8,6502.65,6481.35,9774392,0.03%
21 Mar 2014,6493.2,6515.2,6522.9,6485.7,189854420,0.16%
20 Mar 2014,6483.1,6508.35,6523.65,6473.25,141984189,-0.63%
19 Mar 2014,6524.05,6530,6541.2,6506,172464722,0.11%
18 Mar 2014,6516.65,6532.45,6574.95,6497.65,179308616,0.19%
14 Mar 2014,6504.2,6447.25,6518.45,6432.7,177336088,0.17%
13 Mar 2014,6493.1,6491.75,6561.45,6476.65,167858387,-0.37%
12 Mar 2014,6516.9,6497.5,6546.15,6487.3,174977068,0.08%
11 Mar 2014,6511.9,6537.35,6562.85,6494.25,238994883,-0.39%
10 Mar 2014,6537.25,6491.7,6562.2,6487.35,242143703,0.16%
07 Mar 2014,6526.65,6413.95,6537.8,6413.55,284922346,1.96%
06 Mar 2014,6401.15,6344.75,6406.6,6339.7,180731810,1.15%
05 Mar 2014,6328.65,6328.45,6336.25,6287.8,160300066,0.49%
04 Mar 2014,6297.95,6216.75,6302.15,6215.7,166818924,1.23%
03 Mar 2014,6221.45,6264.35,6277.75,6212.25,144562338,-0.88%
28 Feb 2014,6276.95,6228.45,6282.7,6228.1,209914263,0.61%
26 Feb 2014,6238.8,6202.45,6245.95,6202.1,181663811,0.62%
25 Feb 2014,6200.05,6205.7,6216.85,6176.6,146259298,0.23%
24 Feb 2014,6186.1,6140.95,6191.85,6130.8,144877047,0.50%
21 Feb 2014,6155.45,6108.3,6159.65,6108,112596128,1.05%
20 Feb 2014,6091.45,6127.15,6129.1,6086.45,132108928,-1.00%
19 Feb 2014,6152.75,6132.05,6160.35,6125.75,95248833,0.42%
18 Feb 2014,6127.1,6071.3,6141.7,6066.8,126639146,0.89%
17 Feb 2014,6073.3,6057.1,6080.65,6038.3,108492457,0.41%
14 Feb 2014,6048.35,6023.75,6056.4,5984.6,140204479,0.79%
13 Feb 2014,6001.1,6087.55,6094.4,5991.1,153652371,-1.36%
12 Feb 2014,6084,6085.35,6106.6,6077.4,138547391,0.35%
11 Feb 2014,6062.7,6072.45,6081.85,6053.25,150520900,0.15%
10 Feb 2014,6053.45,6072.8,6083.05,6046.4,133070328,-0.16%
07 Feb 2014,6063.2,6077.65,6079.95,6030.9,181932292,0.45%
06 Feb 2014,6036.3,6028.35,6048.35,5965.4,185503324,0.23%
05 Feb 2014,6022.4,6004.25,6028.05,5962.05,166627311,0.36%
04 Feb 2014,6000.9,5947.6,6017.8,5933.3,183252654,-0.01%
03 Feb 2014,6001.8,6058.8,6074.85,5994.45,134893587,-1.44%
31 Jan 2014,6089.5,6082.75,6097.85,6067.35,146713083,0.26%
30 Jan 2014,6073.7,6067,6082.85,6027.25,208061426,-0.76%
29 Jan 2014,6120.25,6161,6170.45,6109.8,146733030,-0.10%
28 Jan 2014,6126.25,6131.85,6163.6,6085.95,184111740,-0.16%
27 Jan 2014,6135.85,6186.3,6188.55,6130.25,190442601,-2.09%
24 Jan 2014,6266.75,6301.65,6331.45,6263.9,160270856,-1.24%
23 Jan 2014,6345.65,6325.95,6355.6,6316.4,120054602,0.11%
22 Jan 2014,6338.95,6309.05,6349.95,6287.45,137490525,0.40%
21 Jan 2014,6313.8,6320.15,6330.3,6297.9,141728380,0.16%
20 Jan 2014,6303.95,6261.75,6307.45,6243.35,122136071,0.68%
17 Jan 2014,6261.65,6306.25,6327.1,6246.35,167719501,-0.91%
16 Jan 2014,6318.9,6341.35,6346.5,6299.85,153420441,-0.03%
15 Jan 2014,6320.9,6265.95,6325.2,6265.3,145922867,1.27%
14 Jan 2014,6241.85,6260.25,6280.35,6234.15,110231153,-0.49%
13 Jan 2014,6272.75,6189.55,6288.2,6189.55,135009945,1.64%
10 Jan 2014,6171.45,6178.85,6239.1,6139.6,159920407,0.05%
09 Jan 2014,6168.35,6181.7,6188.05,6148.25,150064466,-0.10%
08 Jan 2014,6174.6,6178.05,6192.1,6160.35,146912639,0.20%
07 Jan 2014,6162.25,6203.9,6221.5,6144.75,138559000,-0.47%
06 Jan 2014,6191.45,6220.85,6224.7,6170.25,118344976,-0.32%
03 Jan 2014,6211.15,6194.55,6221.7,6171.25,139043889,-0.16%
02 Jan 2014,6221.15,6301.25,6358.3,6211.3,158132556,-1.28%
01 Jan 2014,6301.65,6323.8,6327.2,6298.25,69567668,-0.04%
31 Dec 2013,6304,6307.35,6317.3,6287.3,103439312,0.21%
30 Dec 2013,6291.1,6336.4,6344.05,6273.15,101271820,-0.36%
27 Dec 2013,6313.8,6292.8,6324.9,6289.4,96867388,0.56%
26 Dec 2013,6278.9,6270.1,6302.75,6259.45,182310258,0.17%
24 Dec 2013,6268.4,6296.45,6301.5,6262,107642909,-0.26%
23 Dec 2013,6284.5,6267.2,6317.5,6266.95,131187586,0.16%
20 Dec 2013,6274.25,6179.95,6284.5,6170.35,171969981,1.74%
19 Dec 2013,6166.65,6253.9,6263.75,6150.7,437039204,-0.81%
18 Dec 2013,6217.15,6129.95,6236,6129.95,243250558,1.27%
17 Dec 2013,6139.05,6178.2,6190.55,6133,154174701,-0.25%
16 Dec 2013,6154.7,6168.35,6183.25,6146.05,146451539,-0.22%
13 Dec 2013,6168.4,6201.3,6208.6,6161.4,169650657,-1.10%
12 Dec 2013,6237.05,6276.75,6286.85,6230.55,148533899,-1.12%
11 Dec 2013,6307.9,6307.2,6326.6,6280.25,148196394,-0.39%
10 Dec 2013,6332.85,6354.7,6362.25,6307.55,242412856,-0.49%
09 Dec 2013,6363.9,6415,6415.25,6345,198285630,1.66%
06 Dec 2013,6259.9,6234.4,6275.35,6230.75,158539890,0.30%
05 Dec 2013,6241.1,6262.45,6300.55,6232,186060466,1.30%
04 Dec 2013,6160.95,6187.95,6209.15,6149.9,186169067,-0.66%
03 Dec 2013,6201.85,6204.25,6225.4,6191.4,156852586,-0.26%
02 Dec 2013,6217.85,6171.15,6228.7,6171.15,145948276,0.68%
29 Nov 2013,6176.1,6103.9,6182.5,6103.8,190711115,1.38%
28 Nov 2013,6091.85,6092,6112.95,6068.3,195315802,0.57%
27 Nov 2013,6057.1,6062.7,6074,6030.3,124875896,-0.03%
26 Nov 2013,6059.1,6099.25,6112.7,6047.75,150661397,-0.92%
25 Nov 2013,6115.35,6035.95,6123.5,6035.95,127195086,2.00%
22 Nov 2013,5995.45,6027.35,6049.6,5972.8,134755917,-0.06%
21 Nov 2013,5999.05,6096.5,6097.35,5985.4,137232011,-2.02%
20 Nov 2013,6122.9,6186.85,6204.35,6106.95,155794838,-1.30%
19 Nov 2013,6203.35,6197.25,6212.4,6180.2,161514064,0.23%
18 Nov 2013,6189,6111.05,6196.8,6110.4,163991212,2.19%
14 Nov 2013,6056.15,6037,6101.65,6036.65,154913925,1.11%
13 Nov 2013,5989.6,5998.85,6042.25,5972.45,162538228,-0.47%
12 Nov 2013,6018.05,6087.25,6108.7,6011.75,153812590,-1.00%
11 Nov 2013,6078.8,6110.4,6141.65,6067.75,146060450,-1.01%
08 Nov 2013,6140.75,6170.15,6185.15,6120.95,150051986,-0.75%
07 Nov 2013,6187.25,6228.9,6288.95,6180.8,168832431,-0.45%
06 Nov 2013,6215.15,6260.55,6269.7,6208.7,157080263,-0.61%
05 Nov 2013,6253.15,6282.15,6304.75,6244.3,181053761,-1.02%
03 Nov 2013,6317.35,6332.05,6342.95,6311.15,23856924,0.16%
01 Nov 2013,6307.2,6289.75,6332.6,6286.95,191639789,0.13%
31 Oct 2013,6299.15,6237.15,6309.05,6235.9,239607127,0.76%
30 Oct 2013,6251.7,6230.8,6269.2,6222.6,177583848,0.50%
29 Oct 2013,6220.9,6107.55,6228.05,6079.2,197348371,1.96%
28 Oct 2013,6101.1,6155.1,6168.75,6094.1,146340691,-0.71%
25 Oct 2013,6144.9,6154,6174.75,6125.95,144531462,-0.32%
24 Oct 2013,6164.35,6162.8,6252.45,6142.95,176235553,-0.23%
23 Oct 2013,6178.35,6209.55,6217.95,6116.6,188285223,-0.39%
22 Oct 2013,6202.8,6192.3,6220.1,6181.8,161943721,-0.03%
21 Oct 2013,6204.95,6202,6218.95,6163.3,196989071,0.25%
18 Oct 2013,6189.35,6070.9,6201.45,6070.9,250339955,2.37%
17 Oct 2013,6045.85,6098.5,6110.75,6032.55,230561463,-0.71%
15 Oct 2013,6089.05,6147.55,6156.3,6056.55,218304334,-0.39%
14 Oct 2013,6112.7,6093,6124.1,6082.9,142173640,0.27%
11 Oct 2013,6096.2,6104.85,6107.6,6046.4,180834257,1.25%
10 Oct 2013,6020.95,6001.05,6033.95,5979.8,159607329,0.22%
09 Oct 2013,6007.45,5893.25,6015.5,5877.1,192037125,1.33%
08 Oct 2013,5928.4,5975,5981.7,5913,158527593,0.38%
07 Oct 2013,5906.15,5889.05,5912,5825.85,156387945,-0.02%
04 Oct 2013,5907.3,5891.3,5950.45,5885,191469248,-0.04%
03 Oct 2013,5909.7,5819.1,5917.6,5802.7,199793235,2.24%
01 Oct 2013,5780.05,5756.1,5786.45,5700.95,159247089,0.78%
30 Sep 2013,5735.3,5801.05,5810.2,5718.5,155674706,-1.68%
27 Sep 2013,5833.2,5905.55,5909.2,5819.3,163067913,-0.83%
26 Sep 2013,5882.25,5872.8,5917.65,5864.1,222830772,0.14%
25 Sep 2013,5873.85,5901.55,5910.55,5811.1,200162195,-0.32%
24 Sep 2013,5892.45,5855,5938.4,5854.55,187578148,0.05%
23 Sep 2013,5889.75,5945.8,5989.4,5871.4,188322506,-2.04%
20 Sep 2013,6012.1,6104.55,6130.95,5932.85,318645265,-1.69%
19 Sep 2013,6115.55,6044.15,6142.5,6040.15,287191701,3.66%
18 Sep 2013,5899.45,5872.75,5916.9,5840.2,153585493,0.84%
17 Sep 2013,5850.2,5824.2,5857.8,5804.9,157938740,0.17%
16 Sep 2013,5840.55,5930.3,5957.25,5798.15,219455842,-0.17%
13 Sep 2013,5850.6,5828,5884.3,5822.9,190768447,0.00%
12 Sep 2013,5850.7,5931.15,5932,5815.8,272987246,-1.06%
11 Sep 2013,5913.15,5887.25,5924.35,5832.7,265006808,0.28%
10 Sep 2013,5896.75,5738.5,5904.85,5738.2,275244175,3.81%
06 Sep 2013,5680.4,5617.45,5688.6,5566.15,253030740,1.56%
05 Sep 2013,5592.95,5553.75,5625.75,5552.7,274937515,2.66%
04 Sep 2013,5448.1,5358.65,5460.25,5318.9,237230494,2.00%
03 Sep 2013,5341.45,5574.7,5580.95,5323.75,250298844,-3.77%
02 Sep 2013,5550.75,5480.25,5564.9,5478.85,214232444,1.44%
30 Aug 2013,5471.8,5407.45,5493.3,5360.2,336401705,1.16%
29 Aug 2013,5409.05,5316.5,5428.9,5303,326499273,2.35%
28 Aug 2013,5285,5233.45,5317.7,5118.85,335993745,-0.05%
27 Aug 2013,5287.45,5426.5,5427.4,5274.25,306037010,-3.45%
26 Aug 2013,5476.5,5499.4,5528.7,5454.45,241996358,0.09%
23 Aug 2013,5471.75,5428.75,5478.8,5377.8,251511910,1.17%
22 Aug 2013,5408.45,5282.8,5418.95,5254.05,284468531,2.00%
21 Aug 2013,5302.55,5494.45,5504.1,5268.45,255004311,-1.83%
